id;title;author;year-birth;year-death;year-worldcat;year-ref;language;downloads;subjects;shortauthor;shorttitle;worldcaturl
PG31901;"Tom Burke Of ""Ours"", Volume I";Lever, Charles James;1806.0;1872.0;1843.0;1843;['en'];55;{'France -- History -- 1789-1900 -- Fiction'};Charles+Lever;Burke+Ours;https://www.worldcat.org/search?q=Charles+Lever+Burke+Ours&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9248;"Other Tales and Sketches: (From: ""The Doliver Romance and Other Pieces: Tales and Sketches"")";Hawthorne, Nathaniel;1804.0;1864.0;2005.0;1844;['en'];14;{'Niagara Falls (N.Y. and Ont.)', 'Rings -- Fiction', 'Storytelling -- Fiction', 'Ghosts -- Fiction'};Nathaniel+Hawthorne;Other+Tales;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Other+Tales&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG35892;Feats on the Fiord;Martineau, Harriet;1802.0;1876.0;1841.0;1841;['en'];29;{'Norway -- Fiction'};Harriet+Martineau;Feats+Fiord;https://www.worldcat.org/search?q=Harriet+Martineau+Feats+Fiord&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG57539;Cranford;Gaskell, Elizabeth Cleghorn;1810.0;1865.0;2007.0;1848;['en'];33;{'Older women -- Fiction', 'Sisters -- Fiction', 'Villages -- Fiction', 'Pastoral fiction', 'Female friendship -- Fiction', 'England -- Fiction'};Elizabeth+Gaskell;Cranford;https://www.worldcat.org/search?q=Elizabeth+Gaskell+Cranford&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG26623;"The Brass Bell; or, The Chariot of Death";Sue, Eugène;1804.0;1857.0;1904.0;1840;['en'];6;{'Gaul -- History -- 58 B.C.-511 A.D. -- Fiction'};Eugène+Sue;Brass+Bell;https://www.worldcat.org/search?q=Eugène+Sue+Brass+Bell&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9750;Night and Morning, Volume 1;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];5;{'English fiction'};Edward+Lytton;Night+Morning;https://www.worldcat.org/search?q=Edward+Lytton+Night+Morning&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21574;"The Poacher; Or, Joseph Rushbrook";Marryat, Frederick;1792.0;1848.0;1841.0;1841;['en'];11;{'Fathers and sons -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Poachers -- Fiction', 'Murder -- Fiction'};Frederick+Marryat;Poacher+Joseph;https://www.worldcat.org/search?q=Frederick+Marryat+Poacher+Joseph&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG31739;The Rebellion in the Cevennes, an Historical Novel. Vol. II.;Tieck, Ludwig;1773.0;1853.0;1845.0;1845;['en'];21;{'Historical fiction', 'France -- History -- Insurrection of the Camisards, 1702-1710 -- Fiction', 'German fiction -- Translations into English'};Ludwig+Tieck;Rebellion+Cevennes;https://www.worldcat.org/search?q=Ludwig+Tieck+Rebellion+Cevennes&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2461;"The Lady of Lyons; Or, Love and Pride";Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];65;{'English fiction -- 19th century'};Edward+Lytton;Lady+Lyons;https://www.worldcat.org/search?q=Edward+Lytton+Lady+Lyons&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3343;The Wandering Jew — Volume 05;Sue, Eugène;1804.0;1857.0;1845.0;1845;['en'];1;{'Inheritance and succession -- Fiction', 'Wandering Jew -- Fiction', 'Historical fiction', 'Jesuits -- Fiction', 'France -- History -- Louis Philippe, 1830-1848 -- Fiction'};Eugène+Sue;Wandering;https://www.worldcat.org/search?q=Eugène+Sue+Wandering&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG28636;The Grey Woman and other Tales;Gaskell, Elizabeth Cleghorn;1810.0;1865.0;2008.0;1848;['en'];339;{'Short stories', 'England -- Social life and customs -- 19th century -- Fiction'};Elizabeth+Gaskell;Grey+Woman;https://www.worldcat.org/search?q=Elizabeth+Gaskell+Grey+Woman&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9207;"The Vision of the Fountain (From ""Twice Told Tales"")";Hawthorne, Nathaniel;1804.0;1864.0;1800.0;1844;['en'];16;{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'};Nathaniel+Hawthorne;Vision+Fountain;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Vision+Fountain&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG13626;The Forty-Five Guardsmen;Dumas, Alexandre;1802.0;1870.0;1893.0;1846;['en'];35;{'France -- History -- Henry III, 1574-1589 -- Fiction'};Alexandre+Dumas;Forty+Five;https://www.worldcat.org/search?q=Alexandre+Dumas+Forty+Five&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9770;Alice, or the Mysteries — Book 08;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];25;{'English fiction -- 19th century'};Edward+Lytton;Alice+Mysteries;https://www.worldcat.org/search?q=Edward+Lytton+Alice+Mysteries&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9219;"Edward Fane's Rosebud (From ""Twice Told Tales"")";Hawthorne, Nathaniel;1804.0;1864.0;1800.0;1844;['en'];9;{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'};Nathaniel+Hawthorne;Edward+Fane;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Edward+Fane&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20009;Ixion In Heaven;Disraeli, Benjamin, Earl of Beaconsfield;1804.0;1881.0;1845.0;1845;['en'];11;{'Short stories', 'Ixion (Greek mythology) -- Fiction', 'Gods, Roman -- Fiction'};Benjamin+Disraeli;Ixion+Heaven;https://www.worldcat.org/search?q=Benjamin+Disraeli+Ixion+Heaven&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG39531;The Smuggler: A Tale. Volumes I-III;James, G. P. R. (George Payne Rainsford);;1860.0;1845.0;1845;['en'];10;{'Smugglers -- Fiction', 'England -- Social life and customs -- 18th century -- Fiction', 'Kent (England) -- Fiction'};James;Smuggler+Tale;https://www.worldcat.org/search?q=James+Smuggler+Tale&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2547;Half a Life-Time Ago;Gaskell, Elizabeth Cleghorn;1810.0;1865.0;1970.0;1848;['en'];37;{'England -- Social life and customs -- 19th century -- Fiction'};Elizabeth+Gaskell;Half+Life;https://www.worldcat.org/search?q=Elizabeth+Gaskell+Half+Life&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG29363;"Henry Esmond; The English Humourists; The Four Georges";Thackeray, William Makepeace;1811.0;1863.0;1800.0;1847;['en'];70;{'Hanover, House of', 'English literature -- 18th century -- History and criticism', 'Humorists, English', 'Great Britain -- Social life and customs -- 18th century', 'Great Britain -- History -- Anne, 1702-1714 -- Fiction'};William+Thackeray;Henry+Esmond;https://www.worldcat.org/search?q=William+Thackeray+Henry+Esmond&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7649;Ernest Maltravers — Complete;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];39;{'English fiction -- 19th century'};Edward+Lytton;Ernest+Maltravers;https://www.worldcat.org/search?q=Edward+Lytton+Ernest+Maltravers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG13276;The Mission;Marryat, Frederick;1792.0;1848.0;1845.0;1845;['en'];30;{'Africa -- Fiction', 'Adventure stories'};Frederick+Marryat;Mission;https://www.worldcat.org/search?q=Frederick+Marryat+Mission&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32060;Confessions Of Con Cregan, the Irish Gil Blas;Lever, Charles James;1806.0;1872.0;1849.0;1849;['en'];41;{'Ireland -- Fiction'};Charles+Lever;Confessions+Cregan;https://www.worldcat.org/search?q=Charles+Lever+Confessions+Cregan&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG32840;One Of Them;Lever, Charles James;1806.0;1872.0;2010.0;1849;['en'];24;{'Fiction'};Charles+Lever;Them;https://www.worldcat.org/search?q=Charles+Lever+Them&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41225;The Bashful Lover (Novels of Paul de Kock Volume XIX);Kock, Paul de;1793.0;1871.0;1903.0;1842;['en'];11;{'French fiction -- Translations into English'};Paul+Kock;Bashful+Lover;https://www.worldcat.org/search?q=Paul+Kock+Bashful+Lover&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9754;Night and Morning, Volume 5;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];1;{'English fiction'};Edward+Lytton;Night+Morning;https://www.worldcat.org/search?q=Edward+Lytton+Night+Morning&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34308;Avarice--Anger: Two of the Seven Cardinal Sins;Sue, Eugène;1804.0;1857.0;1889.0;1840;['en'];26;{'French fiction -- Translations into English'};Eugène+Sue;Avarice+Anger;https://www.worldcat.org/search?q=Eugène+Sue+Avarice+Anger&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG62941;Little Alfred;Holdich, L. A. (Lydia Austin);;1879.0;1847.0;1847;['en'];6;"{'Friendship -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Students -- Juvenile fiction', ""Children's stories"", 'Sunday school literature', 'Obedience -- Juvenile fiction', 'Christian life -- Juvenile fiction'}";Holdich;Little+Alfred;https://www.worldcat.org/search?q=Holdich+Little+Alfred&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7699;A Strange Story — Volume 08;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];3;{'English fiction -- 19th century'};Edward+Lytton;Strange+Story;https://www.worldcat.org/search?q=Edward+Lytton+Strange+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7604;The Caxtons: A Family Picture — Volume 18;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1849.0;1849;['en'];5;{'English fiction -- 19th century', 'Families -- Fiction'};Edward+Lytton;Caxtons+Family;https://www.worldcat.org/search?q=Edward+Lytton+Caxtons+Family&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG508;Twice-Told Tales;Hawthorne, Nathaniel;1804.0;1864.0;1842.0;1842;['en'];60;{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'};Nathaniel+Hawthorne;Twice+Told;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Twice+Told&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG599;Vanity Fair;Thackeray, William Makepeace;1811.0;1863.0;1900.0;1847;['en'];1667;{'Waterloo, Battle of, Waterloo, Belgium, 1815 -- Fiction', 'Social classes -- Fiction', 'Satire', 'England -- Fiction', 'Female friendship -- Fiction', 'British -- Europe -- Fiction', 'Married women -- Fiction'};William+Thackeray;Vanity+Fair;https://www.worldcat.org/search?q=William+Thackeray+Vanity+Fair&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7750;Godolphin, Volume 1.;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];3;{'England -- Social life and customs -- 19th century -- Fiction'};Edward+Lytton;Godolphin;https://www.worldcat.org/search?q=Edward+Lytton+Godolphin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7751;Godolphin, Volume 2.;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];4;{'England -- Social life and customs -- 19th century -- Fiction'};Edward+Lytton;Godolphin;https://www.worldcat.org/search?q=Edward+Lytton+Godolphin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG39326;The History of Margaret Catchpole, a Suffolk Girl;Cobbold, Richard;1797.0;1877.0;1845.0;1845;['en'];58;{'Catchpole, Margaret, 1762-1819 -- Fiction'};Richard+Cobbold;History+Margaret;https://www.worldcat.org/search?q=Richard+Cobbold+History+Margaret&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9227;"The New Adam and Eve (From ""Mosses from an Old Manse"")";Hawthorne, Nathaniel;1804.0;1864.0;1968.0;1844;['en'];17;{'Short stories', 'New England -- Social life and customs -- Fiction'};Nathaniel+Hawthorne;Adam+From;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Adam+From&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG41224;"The Sicilian Bandit: From the Volume ""Captain Paul""";Dumas, Alexandre;1802.0;1870.0;1846.0;1846;['en'];35;{'Brigands and robbers -- Fiction'};Alexandre+Dumas;Sicilian+Bandit;https://www.worldcat.org/search?q=Alexandre+Dumas+Sicilian+Bandit&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7623;Pelham — Complete;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];82;{'English fiction -- 19th century', 'Adventure stories', 'Great Britain -- History -- 19th century -- Fiction'};Edward+Lytton;Pelham+Complete;https://www.worldcat.org/search?q=Edward+Lytton+Pelham+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2511;The History of Henry Esmond, Esq., a Colonel in the Service of Her Majesty Queen Anne;Thackeray, William Makepeace;1811.0;1863.0;1800.0;1847;['en'];143;{'Historical fiction', 'Great Britain -- History -- Anne, 1702-1714 -- Fiction'};William+Thackeray;History+Henry;https://www.worldcat.org/search?q=William+Thackeray+History+Henry&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG54919;"The Romance of War; or, The Highlanders in Spain, Volume 2 (of 3)";Grant, James;1822.0;1887.0;1846.0;1846;['en'];34;{'Great Britain. Army. Gordon Highlanders -- Fiction', 'Peninsular War, 1807-1814 -- Fiction'};James+Grant;Romance+Highlanders;https://www.worldcat.org/search?q=James+Grant+Romance+Highlanders&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7753;Godolphin, Volume 4.;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];5;{'England -- Social life and customs -- 19th century -- Fiction'};Edward+Lytton;Godolphin;https://www.worldcat.org/search?q=Edward+Lytton+Godolphin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33021;"The Carlovingian Coins; Or, The Daughters of Charlemagne: A Tale of the Ninth Century";Sue, Eugène;1804.0;1857.0;1904.0;1840;['en'];18;{'Charlemagne, Emperor, 742-814 -- Fiction'};Eugène+Sue;Carlovingian+Coins;https://www.worldcat.org/search?q=Eugène+Sue+Carlovingian+Coins&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33;The Scarlet Letter;Hawthorne, Nathaniel;1804.0;1864.0;2008.0;1844;['en'];965;{'Illegitimate children -- Fiction', 'Clergy -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Adultery -- Fiction', 'Psychological fiction', 'Women immigrants -- Fiction', 'Boston (Mass.) -- History -- Colonial period, ca. 1600-1775 -- Fiction', 'Historical fiction', 'Puritans -- Fiction', 'Married women -- Fiction', 'Revenge -- Fiction'};Nathaniel+Hawthorne;Scarlet+Letter;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Scarlet+Letter&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG55779;To Herat and Cabul: A Story of the First Afghan War;Henty, G. A. (George Alfred);1832.0;1902.0;1842.0;1842;['en'];49;{'Leadership -- Juvenile fiction', 'Afghan Wars -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Diplomacy -- Juvenile fiction', 'Afghanistan -- Juvenile fiction', 'Ambition -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Massacres -- Juvenile fiction', 'Confidence -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Hunger -- Juvenile fiction', 'Youth and death -- Juvenile fiction', 'Adventure stories'};Henty;Herat+Cabul;https://www.worldcat.org/search?q=Henty+Herat+Cabul&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7643;Ernest Maltravers — Volume 04;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];4;{'English fiction -- 19th century'};Edward+Lytton;Ernest+Maltravers;https://www.worldcat.org/search?q=Edward+Lytton+Ernest+Maltravers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7755;Godolphin, Volume 6.;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];5;{'England -- Social life and customs -- 19th century -- Fiction'};Edward+Lytton;Godolphin;https://www.worldcat.org/search?q=Edward+Lytton+Godolphin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG8374;Alton Locke, Tailor and Poet: An Autobiography;Kingsley, Charles;1819.0;1875.0;1850.0;1850;['en'];42;{'Poets -- Fiction', 'Bildungsromans', 'Young men -- Fiction', 'England -- Fiction', 'Tailors -- Fiction', 'Working class -- Fiction', 'Labor movement -- Fiction', 'Christian fiction'};Charles+Kingsley;Alton+Locke;https://www.worldcat.org/search?q=Charles+Kingsley+Alton+Locke&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG65214;Hans of Iceland, Vol. 1 of 2;Hugo, Victor;1802.0;1885.0;1800.0;1854;['en'];38;{'Iceland -- Fiction'};Victor+Hugo;Hans+Iceland;https://www.worldcat.org/search?q=Victor+Hugo+Hans+Iceland&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21506;The Young Llanero: A Story of War and Wild Life in Venezuela;Kingston, William Henry Giles;1814.0;1880.0;;1857;['en'];7;{'Venezuela -- Juvenile fiction'};William+Kingston;Young+Llanero;https://www.worldcat.org/search?q=William+Kingston+Young+Llanero&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4628;"The Iron Rule; Or, Tyranny in the Household";Arthur, T. S. (Timothy Shay);1809.0;1885.0;2008.0;1857;['en'];8;{'Didactic fiction', 'Family life -- Fiction', 'Marriage -- Fiction'};Arthur;Iron+Rule;https://www.worldcat.org/search?q=Arthur+Iron+Rule&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20043;The Angel Children: or, Stories from Cloud-Land;Higgins, Charlotte M.;;;1855.0;1855;['en'];18;"{""Children's stories"", 'Christian life -- Juvenile fiction', 'Angels -- Juvenile fiction'}";Charlotte+Higgins;Angel+Children;https://www.worldcat.org/search?q=Charlotte+Higgins+Angel+Children&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG31866;Hansford: A Tale of Bacon's Rebellion;Tucker, St. George;1828.0;1862.0;1857.0;1857;['en'];19;"{'Hansford, Thomas, -1677 -- Fiction', ""Bacon's Rebellion, 1676 -- Fiction""}";George+Tucker;Hansford+Tale;https://www.worldcat.org/search?q=George+Tucker+Hansford+Tale&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21395;The Last Look: A Tale of the Spanish Inquisition;Kingston, William Henry Giles;1814.0;1880.0;2008.0;1857;['en'];14;{'Prisoners -- Juvenile fiction', 'Inquisition -- Spain -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Spain -- History -- Juvenile fiction', 'Revenge -- Juvenile fiction'};William+Kingston;Last+Look;https://www.worldcat.org/search?q=William+Kingston+Last+Look&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG54011;The Younger Sister: A Novel, Vol. II.;Hubback, Mrs. (Catherine-Anne Austen);1818.0;1877.0;1850.0;1850;['en'];8;{'Sisters -- Fiction', 'Children of clergy -- Fiction', 'Mate selection -- Fiction', 'Courtship -- Fiction', 'England -- Fiction', 'Love stories', 'Motherless families -- Fiction', 'Young women -- Fiction'};Mrs+Hubback;Younger+Sister;https://www.worldcat.org/search?q=Mrs+Hubback+Younger+Sister&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42165;The World Before Them: A Novel. Volume 1 (of 3);Moodie, Susanna;1803.0;1885.0;1994.0;1854;['en'];31;{'Fiction'};Susanna+Moodie;World+Before;https://www.worldcat.org/search?q=Susanna+Moodie+World+Before&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG18691;Queechy, Volume II;Warner, Susan;1819.0;1885.0;1853.0;1853;['en'];7;{'Grandfathers -- Juvenile fiction', 'Bildungsromans', 'Country life -- Juvenile fiction', 'Family -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'};Susan+Warner;Queechy;https://www.worldcat.org/search?q=Susan+Warner+Queechy&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG24812;The Three Midshipmen;Kingston, William Henry Giles;1814.0;1880.0;1800.0;1857;['en'];16;{'Africa -- Fiction', 'Slave trade -- Fiction'};William+Kingston;Three+Midshipmen;https://www.worldcat.org/search?q=William+Kingston+Three+Midshipmen&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG44337;"The Lily and the Totem; or, The Huguenots in Florida";Simms, William Gilmore;1806.0;1870.0;1850.0;1850;['en'];31;{'Florida -- History -- Huguenot colony, 1562-1565 -- Fiction'};William+Simms;Lily+Totem;https://www.worldcat.org/search?q=William+Simms+Lily+Totem&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4606;It Is Never Too Late to Mend;Reade, Charles;1814.0;1884.0;1800.0;1859;['en'];75;{'Great Britain -- Social conditions -- 19th century -- Fiction'};Charles+Reade;Never+Late;https://www.worldcat.org/search?q=Charles+Reade+Never+Late&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4040;The Pedler of Dust Sticks;Follen, Eliza Lee Cabot;1787.0;1860.0;1855.0;1855;['en'];5;{'Children and death -- Juvenile fiction', 'Germany, Northern -- Juvenile fiction', 'Sabbath -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Musicians -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Christian life -- Juvenile fiction'};Eliza+Follen;Pedler+Dust;https://www.worldcat.org/search?q=Eliza+Follen+Pedler+Dust&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG66582;Colville of the Guards, Volume 3 (of 3);Grant, James;1822.0;1887.0;1850.0;1850;['en'];215;{'British -- Afghanistan -- Fiction', 'Soldiers -- Fiction'};James+Grant;Colville+Guards;https://www.worldcat.org/search?q=James+Grant+Colville+Guards&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG20198;Lavengro: the Scholar - the Gypsy - the Priest;Borrow, George;1803.0;1881.0;1900.0;1852;['en'];11;{'England -- Fiction', 'Romanies -- Fiction'};George+Borrow;Lavengro+Scholar;https://www.worldcat.org/search?q=George+Borrow+Lavengro+Scholar&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2432;Barchester Towers;Trollope, Anthony;1815.0;1882.0;1900.0;1858;['en'];26;{'Clergy -- Fiction', 'Barchester (England : Imaginary place) -- Fiction', 'Barsetshire (England: Imaginary place) -- Fiction', 'Domestic fiction'};Anthony+Trollope;Barchester+Towers;https://www.worldcat.org/search?q=Anthony+Trollope+Barchester+Towers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG47338;Kate Vernon: A Tale. Vol. 1 (of 3);Alexander, Mrs.;1825.0;1902.0;1854.0;1854;['en'];92;{'Fiction'};Mrs+Alexander;Kate+Vernon;https://www.worldcat.org/search?q=Mrs+Alexander+Kate+Vernon&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2505;The Heir of Redclyffe;Yonge, Charlotte M. (Charlotte Mary);1823.0;1901.0;1855.0;1855;['en'];186;{'Cousins -- Fiction', 'Upper class -- Fiction', 'Great Britain -- Moral conditions -- Fiction', 'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Religious fiction'};Charlotte+Yonge;Heir+Redclyffe;https://www.worldcat.org/search?q=Charlotte+Yonge+Heir+Redclyffe&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4586;"Danger; Or, Wounded in the House of a Friend";Arthur, T. S. (Timothy Shay);1809.0;1885.0;2010.0;1857;['en'];7;{'Temperance -- Fiction'};Arthur;Danger+Wounded;https://www.worldcat.org/search?q=Arthur+Danger+Wounded&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36309;The Water-Babies;Kingsley, Charles;1819.0;1875.0;1900.0;1857;['en'];35;{'Fairy tales -- England', 'Chimney sweeps -- Juvenile fiction'};Charles+Kingsley;Water+Babies;https://www.worldcat.org/search?q=Charles+Kingsley+Water+Babies&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG51829;The Old Chelsea Bun-House: A Tale of the Last Century;Manning, Anne;1807.0;1879.0;2004.0;1853;['en'];10;{'England -- Social life and customs -- 18th century -- Fiction'};Anne+Manning;Chelsea+House;https://www.worldcat.org/search?q=Anne+Manning+Chelsea+House&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG98;A Tale of Two Cities;Dickens, Charles;1812.0;1870.0;1900.0;1851;['en'];18967;{'France -- History -- Revolution, 1789-1799 -- Fiction', 'London (England) -- History -- 18th century -- Fiction', 'Lookalikes -- Fiction', 'Paris (France) -- History -- 1789-1799 -- Fiction', 'British -- France -- Paris -- Fiction', 'Executions and executioners -- Fiction', 'French -- England -- London -- Fiction', 'Historical fiction', 'War stories'};Charles+Dickens;Tale+Cities;https://www.worldcat.org/search?q=Charles+Dickens+Tale+Cities&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4246;Beulah;Evans, Augusta J. (Augusta Jane);1835.0;1909.0;1859.0;1859;['en'];9;{'Love stories', 'Women -- Fiction', 'Southern States -- Fiction', 'Orphans -- Fiction'};Augusta+Evans;Beulah;https://www.worldcat.org/search?q=Augusta+Evans+Beulah&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1400;Great Expectations;Dickens, Charles;1812.0;1870.0;2008.0;1851;['en'];9436;{'Man-woman relationships -- Fiction', 'Ex-convicts -- Fiction', 'Bildungsromans', 'Young men -- Fiction', 'Orphans -- Fiction', 'England -- Fiction', 'Benefactors -- Fiction', 'Revenge -- Fiction'};Charles+Dickens;Great+Expectations;https://www.worldcat.org/search?q=Charles+Dickens+Great+Expectations&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
