id;title;author;year-birth;year-death;year-worldcat;year-ref;language;downloads;subjects;shortauthor;shorttitle;worldcaturl
PG1374;Vendetta;Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];20;{'Historical fiction', 'French fiction -- Translations into English'};Honoré+Balzac;Vendetta;https://www.worldcat.org/search?q=Honoré+Balzac+Vendetta&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG51820;Honoré de Balzac;Balzac, Honoré de;1799.0;1850.0;1900.0;1834;['en'];14;{'French fiction -- Translations into English', 'Short stories, French -- Translations into English'};Honoré+Balzac;Honoré+Balzac;https://www.worldcat.org/search?q=Honoré+Balzac+Honoré+Balzac&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1403;A Start in Life;Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];11;{'French fiction -- Translations into English'};Honoré+Balzac;Start+Life;https://www.worldcat.org/search?q=Honoré+Balzac+Start+Life&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3982;Gerfaut — Volume 2;Bernard, Charles de;1804.0;1850.0;1838.0;1838;['en'];0;{'French fiction -- Translations into English'};Charles+Bernard;Gerfaut;https://www.worldcat.org/search?q=Charles+Bernard+Gerfaut&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG6936;Robinson Crusoe — in Words of One Syllable;Aikin, Lucy;1781.0;1864.0;1868.0;1832;['en'];46;{'Adventure stories', 'Crusoe, Robinson (Fictitious character) -- Fiction', 'Shipwreck survival -- Fiction'};Lucy+Aikin;Robinson+Crusoe;https://www.worldcat.org/search?q=Lucy+Aikin+Robinson+Crusoe&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1223;Ursula;Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];27;{'Biographical fiction', 'France -- Social life and customs -- 19th century -- Fiction', 'French fiction -- Translations into English', 'Paris (France) -- Fiction'};Honoré+Balzac;Ursula;https://www.worldcat.org/search?q=Honoré+Balzac+Ursula&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2149;The Works of Edgar Allan Poe — Volume 3;Poe, Edgar Allan;1809.0;1849.0;2008.0;1839;['en'];766;{'Horror tales, American', 'American fiction -- 19th century', 'Fantasy fiction'};Edgar+Poe;Works+Edgar;https://www.worldcat.org/search?q=Edgar+Poe+Works+Edgar&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2147;The Works of Edgar Allan Poe — Volume 1;Poe, Edgar Allan;1809.0;1849.0;2008.0;1839;['en'];2664;{'Horror tales, American', 'Fantasy fiction', 'Poe, Edgar Allan, 1809-1849', 'American fiction -- 19th century'};Edgar+Poe;Works+Edgar;https://www.worldcat.org/search?q=Edgar+Poe+Works+Edgar&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1565;The Last Days of Pompeii;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1834.0;1834;['en'];170;{'Historical fiction', 'Pompeii (Extinct city) -- Fiction'};Edward+Lytton;Last+Days;https://www.worldcat.org/search?q=Edward+Lytton+Last+Days&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1884;The Exiles;Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];17;{'French fiction -- Translations into English'};Honoré+Balzac;Exiles;https://www.worldcat.org/search?q=Honoré+Balzac+Exiles&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4912;Wacousta : a tale of the Pontiac conspiracy (Complete);Richardson, Major (John);1796.0;1852.0;1833.0;1833;['en'];24;"{""Pontiac's Conspiracy, 1763-1765 -- Fiction""}";Major+Richardson;Wacousta+tale;https://www.worldcat.org/search?q=Major+Richardson+Wacousta+tale&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG58988;Character Sketches of Romance, Fiction, and the Drama, Vol. 4: A Revised American Edition of the Reader's Handbook;Brewer, Ebenezer Cobham;1810.0;1897.0;1835.0;1835;['en'];56;{'Fiction -- Dictionaries', 'Literature -- Dictionaries', 'Allusions'};Ebenezer+Brewer;Character+Sketches;https://www.worldcat.org/search?q=Ebenezer+Brewer+Character+Sketches&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5240;The Confessions of Harry Lorrequer — Complete;Lever, Charles James;1806.0;1872.0;1839.0;1839;['en'];146;{'Fiction'};Charles+Lever;Confessions+Harry;https://www.worldcat.org/search?q=Charles+Lever+Confessions+Harry&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1715;Eugenie Grandet;Balzac, Honoré de;1799.0;1850.0;1900.0;1834;['en'];350;{'Misers -- Fiction', 'France -- Social life and customs -- 19th century -- Fiction', 'French fiction -- Translations into English', 'Fathers and daughters -- Fiction'};Honoré+Balzac;Eugenie+Grandet;https://www.worldcat.org/search?q=Honoré+Balzac+Eugenie+Grandet&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1954;Colonel Chabert;Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];280;{'Legal stories', 'France -- Fiction', 'French fiction -- Translations into English', 'Napoleonic Wars, 1800-1815 -- Veterans -- Fiction', 'Justice, Administration of -- Political aspects -- France -- Fiction', 'Historical fiction'};Honoré+Balzac;Colonel+Chabert;https://www.worldcat.org/search?q=Honoré+Balzac+Colonel+Chabert&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21549;Jacob Faithful;Marryat, Frederick;1792.0;1848.0;1835.0;1835;['en'];42;{'Seafaring life -- Fiction', 'Great Britain -- History, Naval -- 19th century -- Fiction', 'Sea stories', 'Picaresque literature', 'Orphans -- Fiction', 'Barges -- Fiction', 'Great Britain. Royal Navy -- Officers -- Fiction', 'Thames River (England) -- Fiction'};Frederick+Marryat;Jacob+Faithful;https://www.worldcat.org/search?q=Frederick+Marryat+Jacob+Faithful&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG23564;Rookwood;Ainsworth, William Harrison;1805.0;1882.0;1834.0;1834;['en'];34;{'Turpin, Richard, 1706-1739 -- Fiction'};William+Ainsworth;Rookwood;https://www.worldcat.org/search?q=William+Ainsworth+Rookwood&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG913;A Hero of Our Time;Lermontov, Mikhail Iurevich;1814.0;1841.0;1965.0;1838;['en'];741;{'Russia -- History, Military -- 1801-1917 -- Fiction', 'Caucasus -- Fiction', 'Russia -- Social life and customs -- 1533-1917 -- Fiction', 'Psychological fiction'};Mikhail+Lermontov;Hero+Time;https://www.worldcat.org/search?q=Mikhail+Lermontov+Hero+Time&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7958;The Napoleon of the People;Balzac, Honoré de;1799.0;1850.0;1898.0;1834;['en'];83;{'Napoleon I, Emperor of the French, 1769-1821 -- Fiction'};Honoré+Balzac;Napoleon+People;https://www.worldcat.org/search?q=Honoré+Balzac+Napoleon+People&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1678;An Historical Mystery (The Gondreville Mystery);Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];27;{'Historical fiction', 'Detective and mystery stories', 'French fiction -- Translations into English'};Honoré+Balzac;Historical+Mystery;https://www.worldcat.org/search?q=Honoré+Balzac+Historical+Mystery&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7281;Tom Cringle's Log;Scott, Michael;1789.0;1835.0;1833.0;1833;['en'];29;{'Napoleonic Wars, 1800-1815 -- Fiction'};Michael+Scott;Cringle;https://www.worldcat.org/search?q=Michael+Scott+Cringle&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1456;An Episode under the Terror;Balzac, Honoré de;1799.0;1850.0;1893.0;1834;['en'];34;{'Historical fiction', 'French fiction -- Translations into English'};Honoré+Balzac;Episode+under;https://www.worldcat.org/search?q=Honoré+Balzac+Episode+under&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5112;Citation and Examination of William Shakspeare, Euseby Treen, Joseph Carnaby, and Silas Gough, Clerk;Landor, Walter Savage;1775.0;1864.0;1834.0;1834;['en'];31;{'Biographical fiction', 'Essex, Robert Devereux, Earl of, 1566-1601 -- Fiction', 'Spenser, Edmund, 1552?-1599 -- Fiction', 'Shakespeare, William, 1564-1616 -- Fiction', 'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction', 'Dramatists -- Fiction'};Walter+Landor;Citation+Examination;https://www.worldcat.org/search?q=Walter+Landor+Citation+Examination&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG48124;"Bob Dexter and the Storm Mountain Mystery; or, The Secret of the Log Cabin";Baker, Willard F.;;;1835.0;1835;['en'];18;{'Detective and mystery stories', 'Boys -- Juvenile fiction'};Willard+Baker;Dexter+Storm;https://www.worldcat.org/search?q=Willard+Baker+Dexter+Storm&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1242;Unconscious Comedians;Balzac, Honoré de;1799.0;1850.0;1885.0;1834;['en'];22;{'French fiction -- Translations into English'};Honoré+Balzac;Unconscious+Comedians;https://www.worldcat.org/search?q=Honoré+Balzac+Unconscious+Comedians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG36030;"Captain Kyd; or, The Wizard of the Sea. Vol. I";Ingraham, J. H. (Joseph Holt);1809.0;1860.0;1839.0;1839;['en'];11;{'Seafaring life -- Fiction'};Ingraham;Captain+Wizard;https://www.worldcat.org/search?q=Ingraham+Captain+Wizard&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1373;Study of a Woman;Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];32;{'French fiction -- Translations into English'};Honoré+Balzac;Study+Woman;https://www.worldcat.org/search?q=Honoré+Balzac+Study+Woman&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7628;Devereux — Volume 05;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1832.0;1832;['en'];2;{'Great Britain -- History -- Anne, 1702-1714 -- Fiction'};Edward+Lytton;Devereux;https://www.worldcat.org/search?q=Edward+Lytton+Devereux&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG877;Little Britain;Irving, Washington;1783.0;1859.0;2006.0;1831;['en'];39;{'London (England) -- Fiction', 'Short stories'};Washington+Irving;Little+Britain;https://www.worldcat.org/search?q=Washington+Irving+Little+Britain&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG3981;Gerfaut — Volume 1;Bernard, Charles de;1804.0;1850.0;1838.0;1838;['en'];1;{'French fiction -- Translations into English'};Charles+Bernard;Gerfaut;https://www.worldcat.org/search?q=Charles+Bernard+Gerfaut&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21573;The Phantom Ship;Marryat, Frederick;1792.0;1848.0;1839.0;1839;['en'];24;{'Immortalism -- Fiction', 'Flying Dutchman -- Fiction', 'Sea stories', 'Horror tales'};Frederick+Marryat;Phantom+Ship;https://www.worldcat.org/search?q=Frederick+Marryat+Phantom+Ship&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG5234;The Confessions of Harry Lorrequer — Volume 1;Lever, Charles James;1806.0;1872.0;1839.0;1839;['en'];43;{'Fiction'};Charles+Lever;Confessions+Harry;https://www.worldcat.org/search?q=Charles+Lever+Confessions+Harry&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG12803;Headlong Hall;Peacock, Thomas Love;1785.0;1866.0;1891.0;1836;['en'];53;{'Upper class -- England -- Fiction', 'Satire, English'};Thomas+Peacock;Headlong+Hall;https://www.worldcat.org/search?q=Thomas+Peacock+Headlong+Hall&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2275;"The Pioneers; Or, The Sources of the Susquehanna";Cooper, James Fenimore;1789.0;1851.0;2011.0;1830;['en'];631;{'American fiction', 'New York (State) -- History -- 1775-1865 -- Fiction', 'Bumppo, Natty (Fictitious character) -- Fiction', 'Frontier and pioneer life -- New York (State) -- Fiction', 'United States -- History -- 1783-1815 -- Fiction', 'Historical fiction', 'Adventure stories'};James+Cooper;Pioneers+Sources;https://www.worldcat.org/search?q=James+Cooper+Pioneers+Sources&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG61447;Wrecked in Port: A Novel;Yates, Edmund;1831.0;1894.0;1833.0;1833;['en'];11;{'Fiction'};Edmund+Yates;Wrecked+Port;https://www.worldcat.org/search?q=Edmund+Yates+Wrecked+Port&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG37573;"Pencil Sketches; or, Outlines of Character and Manners";Leslie, Eliza;1787.0;1858.0;1833.0;1833;['en'];14;{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories, American', 'Humorous stories'};Eliza+Leslie;Pencil+Sketches;https://www.worldcat.org/search?q=Eliza+Leslie+Pencil+Sketches&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1427;A Drama on the Seashore;Balzac, Honoré de;1799.0;1850.0;1885.0;1834;['en'];16;{'French fiction -- Translations into English'};Honoré+Balzac;Drama+Seashore;https://www.worldcat.org/search?q=Honoré+Balzac+Drama+Seashore&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1826;Sarrasine;Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];371;{'French fiction -- Translations into English', 'Autobiographical fiction'};Honoré+Balzac;Sarrasine;https://www.worldcat.org/search?q=Honoré+Balzac+Sarrasine&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG21577;Peter Simple;Marryat, Frederick;1792.0;1848.0;1834.0;1834;['en'];32;{'Midshipmen -- Fiction'};Frederick+Marryat;Peter+Simple;https://www.worldcat.org/search?q=Frederick+Marryat+Peter+Simple&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1680;At the Sign of the Cat and Racket;Balzac, Honoré de;1799.0;1850.0;1895.0;1834;['en'];129;{'France -- Social life and customs -- 19th century -- Fiction', 'French fiction -- Translations into English'};Honoré+Balzac;Sign+Racket;https://www.worldcat.org/search?q=Honoré+Balzac+Sign+Racket&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG55744;The Exclusives (vol. 1 of 3);Bury, Charlotte Campbell, Lady;1775.0;1861.0;1830.0;1830;['en'];14;{'Great Britain -- Social life and customs -- Fiction'};Charlotte+Bury;Exclusives;https://www.worldcat.org/search?q=Charlotte+Bury+Exclusives&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7610;Eugene Aram — Volume 02;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1832.0;1832;['en'];2;{'Aram, Eugene, 1704-1759 -- Fiction'};Edward+Lytton;Eugene+Aram;https://www.worldcat.org/search?q=Edward+Lytton+Eugene+Aram&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9321;Tales and Novels — Volume 08;Edgeworth, Maria;1767.0;1849.0;1832.0;1832;['en'];18;{'Comedies', 'Fiction', 'Drama'};Maria+Edgeworth;Tales+Novels;https://www.worldcat.org/search?q=Maria+Edgeworth+Tales+Novels&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG48884;"Love in a Mask; Or, Imprudence and Happiness";Balzac, Honoré de;1799.0;1850.0;1911.0;1834;['en'];11;{'French fiction -- Translations into English'};Honoré+Balzac;Love+Mask;https://www.worldcat.org/search?q=Honoré+Balzac+Love+Mask&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG1357;Madame Firmiani;Balzac, Honoré de;1799.0;1850.0;1896.0;1834;['en'];19;{'French fiction -- Translations into English'};Honoré+Balzac;Madame+Firmiani;https://www.worldcat.org/search?q=Honoré+Balzac+Madame+Firmiani&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40862;The Flower Girl of The Château d'Eau, v.2 (Novels of Paul de Kock Volume XVI);Kock, Paul de;1793.0;1871.0;1902.0;1842;['en'];8;{'French fiction -- Translations into English'};Paul+Kock;Flower+Girl;https://www.worldcat.org/search?q=Paul+Kock+Flower+Girl&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7731;Paul Clifford — Volume 04;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];4;{'Brigands and robbers -- Fiction'};Edward+Lytton;Paul+Clifford;https://www.worldcat.org/search?q=Edward+Lytton+Paul+Clifford&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4048;The Talkative Wig;Follen, Eliza Lee Cabot;1787.0;1860.0;1843.0;1843;['en'];4;{'Friendship -- Juvenile fiction', 'Storytelling -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Slavery -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Snow -- Juvenile fiction', 'Wigs -- Juvenile fiction'};Eliza+Follen;Talkative;https://www.worldcat.org/search?q=Eliza+Follen+Talkative&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG29363;"Henry Esmond; The English Humourists; The Four Georges";Thackeray, William Makepeace;1811.0;1863.0;1800.0;1847;['en'];70;{'Hanover, House of', 'English literature -- 18th century -- History and criticism', 'Humorists, English', 'Great Britain -- Social life and customs -- 18th century', 'Great Britain -- History -- Anne, 1702-1714 -- Fiction'};William+Thackeray;Henry+Esmond;https://www.worldcat.org/search?q=William+Thackeray+Henry+Esmond&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7647;Ernest Maltravers — Volume 08;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];1;{'English fiction -- 19th century'};Edward+Lytton;Ernest+Maltravers;https://www.worldcat.org/search?q=Edward+Lytton+Ernest+Maltravers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG4267;"Abbeychurch; Or, Self-Control and Self-Conceit";Yonge, Charlotte M. (Charlotte Mary);1823.0;1901.0;1844.0;1844;['en'];29;{'English fiction -- 19th century', 'Religious fiction'};Charlotte+Yonge;Abbeychurch+Self;https://www.worldcat.org/search?q=Charlotte+Yonge+Abbeychurch+Self&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2675;Burlesques;Thackeray, William Makepeace;1811.0;1863.0;1800.0;1847;['en'];134;{'Fiction', 'English literature -- 19th century'};William+Thackeray;Burlesques;https://www.worldcat.org/search?q=William+Thackeray+Burlesques&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7678;Harold : the Last of the Saxon Kings — Volume 07;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];7;{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'};Edward+Lytton;Harold+Last;https://www.worldcat.org/search?q=Edward+Lytton+Harold+Last&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG66473;Arthur;Sue, Eugène;1804.0;1857.0;1844.0;1844;['en'];963;{'French fiction -- Translations into English'};Eugène+Sue;Arthur;https://www.worldcat.org/search?q=Eugène+Sue+Arthur&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7696;A Strange Story — Volume 05;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];4;{'English fiction -- 19th century'};Edward+Lytton;Strange+Story;https://www.worldcat.org/search?q=Edward+Lytton+Strange+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40335;"The Bath Keepers; Or, Paris in Those Days, v.1: (Novels of Paul de Kock Volume VII)";Kock, Paul de;1793.0;1871.0;1903.0;1842;['en'];33;{'French fiction -- Translations into English'};Paul+Kock;Bath+Keepers;https://www.worldcat.org/search?q=Paul+Kock+Bath+Keepers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9220;"The Threefold Destiny (From ""Twice Told Tales"")";Hawthorne, Nathaniel;1804.0;1864.0;1841.0;1841;['en'];13;{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'};Nathaniel+Hawthorne;Threefold+Destiny;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Threefold+Destiny&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG10915;The Girl's Cabinet of Instructive and Moral Stories;Hawks, Francis L. (Francis Lister);1798.0;1866.0;1995.0;1842;['en'];6;{'Conduct of life -- Juvenile fiction'};Francis+Hawks;Girl+Cabinet;https://www.worldcat.org/search?q=Francis+Hawks+Girl+Cabinet&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9211;"The Sister Years (From ""Twice Told Tales"")";Hawthorne, Nathaniel;1804.0;1864.0;2004.0;1844;['en'];11;{'Short stories', 'New England -- Social life and customs -- Fiction', 'Historical fiction, American'};Nathaniel+Hawthorne;Sister+Years;https://www.worldcat.org/search?q=Nathaniel+Hawthorne+Sister+Years&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG2710;Louise de la Valliere;Dumas, Alexandre;1802.0;1870.0;1800.0;1846;['en'];147;{'Historical fiction', 'Adventure stories', 'France -- History -- Louis XIV, 1643-1715 -- Fiction', 'La Vallière, Françoise-Louise de La Baume Le Blanc, duchesse de, 1644-1710 -- Fiction'};Alexandre+Dumas;Louise+Valliere;https://www.worldcat.org/search?q=Alexandre+Dumas+Louise+Valliere&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7654;Kenelm Chillingly — Volume 05;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];0;{'English fiction -- 19th century'};Edward+Lytton;Kenelm+Chillingly;https://www.worldcat.org/search?q=Edward+Lytton+Kenelm+Chillingly&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG394;Cranford;Gaskell, Elizabeth Cleghorn;1810.0;1865.0;2007.0;1848;['en'];453;{'Older women -- Fiction', 'Sisters -- Fiction', 'Villages -- Fiction', 'Pastoral fiction', 'England -- Fiction', 'Female friendship -- Fiction'};Elizabeth+Gaskell;Cranford;https://www.worldcat.org/search?q=Elizabeth+Gaskell+Cranford&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG33811;"The Pearl of Love; or, Josey's Gift";Leslie, Madeline;1815.0;1893.0;1847.0;1847;['en'];9;{'Brothers and sisters -- Juvenile fiction', 'Families -- Juvenile fiction', 'Love -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Aunts -- Juvenile fiction'};Madeline+Leslie;Pearl+Love;https://www.worldcat.org/search?q=Madeline+Leslie+Pearl+Love&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG34390;"The Iron Trevet; or, Jocelyn the Champion: A Tale of the Jacquerie";Sue, Eugène;1804.0;1857.0;1904.0;1840;['en'];13;{'French fiction -- Translations into English', 'Jacquerie, 1358 -- Fiction'};Eugène+Sue;Iron+Trevet;https://www.worldcat.org/search?q=Eugène+Sue+Iron+Trevet&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9761;Leila or, the Siege of Granada, Complete;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];28;{'Sieges -- Fiction', 'Granada (Spain) -- History -- Siege, 1491-1492 -- Fiction'};Edward+Lytton;Leila+Siege;https://www.worldcat.org/search?q=Edward+Lytton+Leila+Siege&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG40126;The Cock and Anchor;Le Fanu, Joseph Sheridan;1814.0;1873.0;1845.0;1845;['en'];52;{'City and town life -- Fiction', 'Dublin (Ireland) -- Fiction'};Joseph+Fanu;Cock+Anchor;https://www.worldcat.org/search?q=Joseph+Fanu+Cock+Anchor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9756;Leila or, the Siege of Granada, Book I.;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];4;{'Sieges -- Fiction', 'Granada (Spain) -- History -- Siege, 1491-1492 -- Fiction'};Edward+Lytton;Leila+Siege;https://www.worldcat.org/search?q=Edward+Lytton+Leila+Siege&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG42492;"Lady Eureka; or, The Mystery: A Prophecy of the Future. Volume 2";Williams, Robert Folkestone;1804.0;1872.0;1840.0;1840;['en'];27;{'Fiction'};Robert+Williams;Lady+Eureka;https://www.worldcat.org/search?q=Robert+Williams+Lady+Eureka&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG61587;The Old Church Clock;Parkinson, Richard;1797.0;1858.0;1844.0;1844;['en'];10;{'English fiction -- 19th century', 'Walker, Robert, 1710-1802'};Richard+Parkinson;Church+Clock;https://www.worldcat.org/search?q=Richard+Parkinson+Church+Clock&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7754;Godolphin, Volume 5.;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];1;{'England -- Social life and customs -- 19th century -- Fiction'};Edward+Lytton;Godolphin;https://www.worldcat.org/search?q=Edward+Lytton+Godolphin&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7657;Kenelm Chillingly — Volume 08;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];2;{'English fiction -- 19th century'};Edward+Lytton;Kenelm+Chillingly;https://www.worldcat.org/search?q=Edward+Lytton+Kenelm+Chillingly&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG7822;"The Attaché; or, Sam Slick in England — Volume 02";Haliburton, Thomas Chandler;1796.0;1865.0;1843.0;1843;['en'];9;{'Humorous stories, Canadian', 'Slick, Sam (Fictitious character) -- Fiction', 'Canada -- Social life and customs -- Fiction', 'Canadians -- England -- Fiction'};Thomas+Haliburton;Attaché+Slick;https://www.worldcat.org/search?q=Thomas+Haliburton+Attaché+Slick&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
PG9772;Alice, or the Mysteries — Book 10;Lytton, Edward Bulwer Lytton, Baron;1803.0;1873.0;1800.0;1848;['en'];24;{'English fiction -- 19th century'};Edward+Lytton;Alice+Mysteries;https://www.worldcat.org/search?q=Edward+Lytton+Alice+Mysteries&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc
